chrom_PE	start_PE	stop_PE	ID	gene	chrom_region	start_region	stop_region	MIM.Number	total_gene_name	Phenotypes	genetic.category	gene.score	syndromic
chr1	213011207	213011457	NMD_in	ANGEL2	chr1	213008466	213013092	619001	ANGEL2, CCR4D	NA	NA	NA	NA
chr1	213072869	213072985	NMD_in	RPS6KC1	chr1	213071041	213077695	617517	RPS6KC1, RPK118	NA	NA	NA	NA
chr1	223805621	223805707	NMD_in	TP53BP2	chr1	223804348	223806845	602143	TP53BP2, ASPP2	NA	NA	NA	NA
chr1	224393019	224393221	NMD_in	WDR26	chr1	224389860	224393827	617424	WDR26, SKDEAS	Skraban-Deardorff syndrome, 617616 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	NA	1
chr1	224419155	224419179	NMD_in	WDR26	chr1	224418416	224419517	617424	WDR26, SKDEAS	Skraban-Deardorff syndrome, 617616 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	NA	1
chr1	225537167	225537249	NMD_in	ENAH	chr1	225530638	225554905	609061	ENAH, ENA, MENA, NDPP1	NA	NA	NA	NA
chr1	226065488	226065550	NMD_in	H3-3A	chr1	226064479	226065655	601128	H3-3A, H3F3A, H3F3, BRYLIB1	Bryant-Li-Bhoj neurodevelopmental syndrome 1, 619720 (3), Autosomal dominant	NA	NA	NA
chr1	226964670	226964757	NMD_in	COQ8A	chr1	226961562	226964999	606980	ADCK3, COQ8, CABC1, SCAR9, ARCA2, COQ10D4	Coenzyme Q10 deficiency, primary, 4, 612016 (3), Autosomal recessive	NA	NA	NA
chr1	227115250	227115296	NMD_in	CDC42BPA	chr1	227112913	227119803	603412	CDC42BPA, PK428, MRCKA	NA	NA	NA	NA
chr1	227219262	227219419	NMD_in	CDC42BPA	chr1	227213219	227254063	603412	CDC42BPA, PK428, MRCKA	NA	NA	NA	NA
chr1	230936158	230936264	NMD_in	TTC13	chr1	230933861	230939385	NA	NA	NA	NA	NA	NA
chr1	235136577	235136749	NMD_in	RBM34	chr1	235136073	235137876	NA	NA	NA	NA	NA	NA
chr1	235176747	235176902	NMD_in	ARID4B	chr1	235175399	235177799	609696	ARID4B, SAP180, RBP1L1, RBBP1L1, BRCAA1	NA	NA	NA	NA
chr1	235225322	235225452	NMD_in	ARID4B	chr1	235224775	235229230	609696	ARID4B, SAP180, RBP1L1, RBBP1L1, BRCAA1	NA	NA	NA	NA
chr1	240234251	240234450	NMD_in	FMN2	chr1	240211235	240257944	606373	FMN2, MRT47	Intellectual developmental disorder, autosomal recessive 47, 616193 (3), Autosomal recessive	NA	NA	NA
chr1	243421300	243421425	NMD_in	SDCCAG8	chr1	243418076	243426426	613524	SDCCAG8, CCCAP, SLSN7, BBS16	Senior-Loken syndrome 7, 613615 (3), Autosomal recessive; Bardet-Biedl syndrome 16, 615993 (3), Autosomal recessive	NA	NA	NA
chr1	243489730	243489879	NMD_in	SDCCAG8	chr1	243489140	243499755	613524	SDCCAG8, CCCAP, SLSN7, BBS16	Senior-Loken syndrome 7, 613615 (3), Autosomal recessive; Bardet-Biedl syndrome 16, 615993 (3), Autosomal recessive	NA	NA	NA
chr1	243571487	243571604	NMD_in	AKT3	chr1	243563848	243572925	611223	AKT3, PKBG, MPPH2	Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2, 615937 (3), Autosomal dominant	NA	NA	NA
chr1	244416800	244416889	NMD_in	ADSS2	chr1	244416078	244417627	103060	ADSS	NA	Rare Single Gene Mutation	2	0
chr1	244861849	244861971	NMD_in	HNRNPU	chr1	244860474	244862460	602869	HNRNPU, HNRPU, SAFA, DEE54	Developmental and epileptic encephalopathy 54, 617391 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Functional	1	0
chr1	246564897	246565015	NMD_in	TFB2M	chr1	246564434	246565825	607055	TFB2M	NA	Rare Single Gene Mutation	3	0
chr1	246851905	246852038	NMD_in	AHCTF1	chr1	246851442	246853090	610853	AHCTF1, ELYS	NA	NA	NA	NA
chr10	220350	220564	NMD_in	ZMYND11	chr10	210048	221194	608668	ZMYND11, BS69, BRAM1, MRD30	Intellectual developmental disorder, autosomal dominant 30, 616083 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	0
chr10	247098	247182	NMD_in	ZMYND11	chr10	246973	247397	608668	ZMYND11, BS69, BRAM1, MRD30	Intellectual developmental disorder, autosomal dominant 30, 616083 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	0
chr10	3783215	3783280	NMD_in	KLF6	chr10	3782214	3784912	602053	KLF6, COPEB, BCD1, ZF9	Gastric cancer, somatic, 613659 (3); Prostate cancer, somatic, 176807 (3)	NA	NA	NA
chr10	11507483	11507656	NMD_in	USP6NL	chr10	11501208	11509594	605405	USP6NL, RNTRE	NA	NA	NA	NA
chr10	11976066	11976259	NMD_in	UPF2	chr10	11967454	11979056	605529	UPF2, RENT2	NA	Rare Single Gene Mutation, Functional	2	0
chr10	12153737	12153845	NMD_in	SEC61A2	chr10	12149961	12155777	618271	SEC61A2	NA	NA	NA	NA
chr10	15140986	15141028	NMD_in	NMT2	chr10	15135418	15141421	603801	NMT2	NA	NA	NA	NA
chr10	15780831	15780966	NMD_in	MINDY3	chr10	15779141	15782154	611649	MINDY3, C10orf97, CARP	NA	NA	NA	NA
chr10	18514511	18514530	NMD_in	CACNB2	chr10	18514369	18518335	600003	CACNB2	Brugada syndrome 4, 611876 (3)	Rare Single Gene Mutation, Genetic Association	2	0
chr10	21906423	21906516	NMD_in	DNAJC1	chr10	21904612	21918778	611207	DNAJC1, HTJ1	NA	NA	NA	NA
chr10	24367119	24367168	NMD_in	KIAA1217	chr10	24219909	24380868	617367	KIAA1217, SKT	NA	NA	NA	NA
chr10	24590206	24590479	NMD_in	ARHGAP21	chr10	24589302	24591224	609870	ARHGAP21, KIAA1424	NA	NA	NA	NA
chr10	24595380	24595437	NMD_in	ARHGAP21	chr10	24595190	24595716	609870	ARHGAP21, KIAA1424	NA	NA	NA	NA
chr10	27507168	27507239	NMD_in	RAB18	chr10	27504437	27509874	602207	RAB18, WARBM3	Warburg micro syndrome 3, 614222 (3), Autosomal recessive	NA	NA	NA
chr10	32273922	32274038	NMD_in	EPC1	chr10	32273281	32284697	610999	EPC1	NA	NA	NA	NA
chr10	32345444	32345562	NMD_in	EPC1	chr10	32305931	32346762	610999	EPC1	NA	NA	NA	NA
chr10	33306713	33306804	NMD_in	NRP1	chr10	33270856	33330707	602069	NRP1, NRP, VEGF165R	NA	NA	NA	NA
chr10	34346270	34346448	NMD_in	PARD3	chr10	34341816	34347964	606745	PARD3, PAR3	NA	NA	NA	NA
chr10	35167692	35167802	NMD_in	CREM	chr10	35148491	35178888	123812	CREM	NA	NA	NA	NA
chr10	35503416	35503544	NMD_in	CCNY	chr10	35501535	35516522	612786	CCNY, CFP1, CCNX, C10orf9	NA	NA	NA	NA
chr10	45514332	45514401	NMD_in	MARCHF8	chr10	45489417	45533109	613335	MARCH8	NA	NA	NA	NA
chr10	49505246	49505356	NMD_in	ERCC6	chr10	49500696	49505883	609413	ERCC6, CKN2, COFS1, CSB, ARMD5, UVSS1, POF11	UV-sensitive syndrome 1, 600630 (3), Autosomal recessive; Cerebrooculofacioskeletal syndrome 1, 214150 (3), Autosomal recessive; ?De Sanctis-Cacchione syndrome, 278800 (3), Autosomal recessive; Cockayne syndrome, type B, 133540 (3), Autosomal recessive; {Macular degeneration, age-related, susceptibility to, 5}, 613761 (3); Premature ovarian failure 11, 616946 (3), Autosomal dominant; {Lung cancer, susceptibility to}, 211980 (3), Somatic mutation, Autosomal dominant	NA	NA	NA
chr10	49916235	49916289	NMD_in	PARG	chr10	49915991	49922335	603501	PARG	NA	NA	NA	NA
chr10	50340387	50340464	NMD_in	SGMS1	chr10	50327322	50343491	611573	SGMS1, SMS1, TMEM23, MOB	NA	NA	NA	NA
chr10	60889984	60890035	NMD_in	RHOBTB1	chr10	60889185	60892809	607351	RHOBTB1, KIAA0740	NA	NA	NA	NA
chr10	60898673	60898729	NMD_in	RHOBTB1	chr10	60892995	60910886	607351	RHOBTB1, KIAA0740	NA	NA	NA	NA
chr10	63169615	63169864	NMD_in	JMJD1C	chr10	63168566	63176296	604503	JMJD1C, TRIP8, KIAA1380	NA	Rare Single Gene Mutation	2	0
chr10	63599669	63599711	NMD_in	REEP3	chr10	63599283	63610186	609348	REEP3, C10orf74	NA	Rare Single Gene Mutation	2	0
chr10	63604112	63604247	NMD_in	REEP3	chr10	63599283	63610186	609348	REEP3, C10orf74	NA	Rare Single Gene Mutation	2	0
chr10	67906162	67906286	NMD_in	SIRT1	chr10	67891554	67906789	604479	SIRT1, SIR2L1	NA	NA	NA	NA
chr10	67988042	67988143	NMD_in	HERC4	chr10	67966802	67988662	609248	HERC4	NA	NA	NA	NA
chr10	68067084	68067216	NMD_in	HERC4	chr10	68044563	68072882	609248	HERC4	NA	NA	NA	NA
chr10	68829798	68829973	NMD_in	STOX1	chr10	68827933	68881957	609397	STOX1, PEE4	Preeclampsia/eclampsia 4, 609404 (3), Autosomal dominant	NA	NA	NA
chr10	68906225	68906336	NMD_in	DDX50	chr10	68901471	68906710	610373	DDX50, GUB	NA	NA	NA	NA
chr10	71795830	71796078	NMD_in	CDH23	chr10	71793640	71797103	605516	CDH23, USH1D, DFNB12, PITA5	Usher syndrome, type 1D, 601067 (3), Autosomal recessive, Digenic recessive; {Pituitary adenoma 5, multiple types}, 617540 (3), Autosomal dominant; Usher syndrome, type 1D/F digenic, 601067 (3), Autosomal recessive, Digenic recessive; Deafness, autosomal recessive 12, 601386 (3), Autosomal recessive	NA	NA	NA
chr10	73449128	73449164	NMD_in	PPP3CB	chr10	73446573	73454411	114106	PPP3CB, CALNB	NA	NA	NA	NA
chr10	73796465	73796564	NMD_in	ZSWIM8	chr10	73795663	73796773	619213	ZSWIM8, KIAA0913	NA	NA	NA	NA
chr10	74077702	74077748	NMD_in	VCL	chr10	74074903	74082453	193065	VCL, CMD1W, CMH15	Cardiomyopathy, dilated, 1W, 611407 (3); Cardiomyopathy, hypertrophic, 15, 613255 (3), Autosomal dominant	NA	NA	NA
chr10	74973099	74973288	NMD_in	KAT6B	chr10	74972639	74975398	605880	KAT6B, MYST4, MORF, GTPTS	SBBYSS syndrome, 603736 (3), Autosomal dominant; Genitopatellar syndrome, 606170 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	3	0
chr10	75016822	75017218	NMD_in	KAT6B	chr10	74989112	75020581	605880	KAT6B, MYST4, MORF, GTPTS	SBBYSS syndrome, 603736 (3), Autosomal dominant; Genitopatellar syndrome, 606170 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	3	0
chr10	77108286	77108377	NMD_in	KCNMA1	chr10	77090510	77108480	600150	KCNMA1, SLO, PNKD3, CADEDS, IEG16, LIWAS	{Epilepsy, idiopathic generalized, susceptibility to, 16}, 618596 (3), Autosomal dominant; Paroxysmal nonkinesigenic dyskinesia, 3, with or without generalized epilepsy, 609446 (3), Autosomal dominant; Cerebellar atrophy, developmental delay, and seizures, 617643 (3), Autosomal recessive; Liang-Wang syndrome, 618729 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	0
chr10	89450981	89451238	NMD_in	SLC16A12	chr10	89443859	89462378	611910	SLC16A12, MCT12, CTRCT47	Cataract 47, juvenile, with microcornea, 612018 (3), Autosomal dominant	NA	NA	NA
chr10	92478645	92478789	NMD_in	IDE	chr10	92475994	92479276	146680	IDE	NA	NA	NA	NA
chr10	94414262	94414383	NMD_in	TBC1D12	chr10	94403584	94441895	NA	NA	NA	NA	NA	NA
chr10	97517993	97518138	NMD_in	UBTD1	chr10	97499273	97567913	616388	UBTD1	NA	NA	NA	NA
chr10	100925405	100925481	NMD_in	SLF2	chr10	100924972	100925948	610348	FAM178A, C10orf6	NA	NA	NA	NA
chr10	101016735	101016831	NMD_in	PDZD7	chr10	101016427	101018098	612971	PDZD7, DFNB57	Deafness, autosomal recessive 57, 618003 (3), Autosomal recessive; {Retinal disease in Usher syndrome type IIA, modifier of}, 276901 (3), Autosomal recessive; Usher syndrome, type IIC, GPR98/PDZD7 digenic, 605472 (3), Digenic dominant, Autosomal recessive	NA	NA	NA
chr10	101507860	101508076	NMD_in	BTRC	chr10	101479457	101521638	603482	BTRC, BTRCP	NA	Rare Single Gene Mutation	2	0
chr10	101525162	101525316	NMD_in	BTRC	chr10	101521870	101526012	603482	BTRC, BTRCP	NA	Rare Single Gene Mutation	2	0
chr10	101615559	101615628	NMD_in	FBXW4	chr10	101612477	101624744	608071	FBXW4, DAC, FBW4, FBWD4	NA	NA	NA	NA
chr10	101795374	101795480	NMD_in	OGA	chr10	101793998	101797979	604039	OGA, MGEA5, NCOAT	NA	NA	NA	NA
chr10	102379111	102379157	NMD_in	GBF1	chr10	102377140	102379283	603698	GBF1, CMT2GG	Charcot-Marie-Tooth disease, axonal, type 2GG, 606483 (3), Autosomal dominant	NA	NA	NA
chr10	102508938	102509048	NMD_in	SUFU	chr10	102504334	102509168	607035	SUFU, SUFUXL, SUFUH, JBTS32	{Meningioma, familial, susceptibility to}, 607174 (3), Autosomal dominant; Joubert syndrome 32, 617757 (3), Autosomal recessive; Medulloblastoma, desmoplastic, 155255 (3), Autosomal recessive, Somatic mutation, Autosomal dominant; Basal cell nevus syndrome, 109400 (3), Autosomal dominant	NA	NA	NA
chr10	103100752	103100943	NMD_in	NT5C2	chr10	103100019	103101044	600417	NT5C2, NT5B, PNT5, SPG45	Spastic paraplegia 45, autosomal recessive, 613162 (3), Autosomal recessive	NA	NA	NA
chr10	103111745	103111805	NMD_in	NT5C2	chr10	103106706	103139405	600417	NT5C2, NT5B, PNT5, SPG45	Spastic paraplegia 45, autosomal recessive, 613162 (3), Autosomal recessive	NA	NA	NA
chr10	103153291	103153373	NMD_in	NT5C2	chr10	103139479	103174857	600417	NT5C2, NT5B, PNT5, SPG45	Spastic paraplegia 45, autosomal recessive, 613162 (3), Autosomal recessive	NA	NA	NA
chr10	110131770	110131783	NMD_in	ADD3	chr10	110130486	110132304	601568	ADD3, ADDL, CPSQ3	Cerebral palsy, spastic quadriplegic, 3, 617008 (3), Autosomal recessive	NA	NA	NA
chr10	110243287	110243439	NMD_in	MXI1	chr10	110228321	110244827	600020	MXI1	Prostate cancer, somatic, 176807 (3); Neurofibrosarcoma, somatic (3)	NA	NA	NA
chr10	110300547	110300736	NMD_in	SMNDC1	chr10	110298790	110303467	603519	SMNR, SPF30	NA	NA	NA	NA
chr10	110822428	110822480	NMD_in	RBM20	chr10	110821935	110823479	613171	RBM20	Cardiomyopathy, dilated, 1DD, 613172 (3), Autosomal dominant	NA	NA	NA
chr10	119536464	119536655	NMD_in	RGS10	chr10	119527424	119542589	602856	RGS10	NA	NA	NA	NA
chr10	119576847	119576905	NMD_in	TIAL1	chr10	119576750	119577079	603413	TIAL1, TIAR, TCBP	NA	NA	NA	NA
chr10	119580471	119580538	NMD_in	TIAL1	chr10	119580010	119581921	603413	TIAL1, TIAR, TCBP	NA	NA	NA	NA
chr10	119593452	119593513	NMD_in	TIAL1	chr10	119588248	119596433	603413	TIAL1, TIAR, TCBP	NA	NA	NA	NA
chr10	120477204	120477335	NMD_in	PLPP4	chr10	120457361	120503817	NA	NA	NA	NA	NA	NA
chr10	121518682	121518829	NMD_in	FGFR2	chr10	121517463	121519978	176943	FGFR2, BEK, CFD1, JWS, TK14, BBDS	Bent bone dysplasia syndrome, 614592 (3), Autosomal dominant; LADD syndrome, 149730 (3), Autosomal dominant; Scaphocephaly, maxillary retrusion, and mental retardation, 609579 (3); Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis, 207410 (3), Autosomal dominant; Scaphocephaly and Axenfeld-Rieger anomaly (3); Jackson-Weiss syndrome, 123150 (3), Autosomal dominant; Gastric cancer, somatic, 613659 (3); Craniofacial-skeletal-dermatologic dysplasia, 101600 (3), Autosomal dominant; Apert syndrome, 101200 (3), Autosomal dominant; Pfeiffer syndrome, 101600 (3), Autosomal dominant; Craniosynostosis, nonspecific (3); Beare-Stevenson cutis gyrata syndrome, 123790 (3), Autosomal dominant; Crouzon syndrome, 123500 (3), Autosomal dominant; Saethre-Chotzen syndrome, 101400 (3), Autosomal dominant	NA	NA	NA
chr10	121549408	121549542	NMD_in	FGFR2	chr10	121538715	121551289	176943	FGFR2, BEK, CFD1, JWS, TK14, BBDS	Bent bone dysplasia syndrome, 614592 (3), Autosomal dominant; LADD syndrome, 149730 (3), Autosomal dominant; Scaphocephaly, maxillary retrusion, and mental retardation, 609579 (3); Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis, 207410 (3), Autosomal dominant; Scaphocephaly and Axenfeld-Rieger anomaly (3); Jackson-Weiss syndrome, 123150 (3), Autosomal dominant; Gastric cancer, somatic, 613659 (3); Craniofacial-skeletal-dermatologic dysplasia, 101600 (3), Autosomal dominant; Apert syndrome, 101200 (3), Autosomal dominant; Pfeiffer syndrome, 101600 (3), Autosomal dominant; Craniosynostosis, nonspecific (3); Beare-Stevenson cutis gyrata syndrome, 123790 (3), Autosomal dominant; Crouzon syndrome, 123500 (3), Autosomal dominant; Saethre-Chotzen syndrome, 101400 (3), Autosomal dominant	NA	NA	NA
chr10	124470920	124471019	NMD_in	LHPP	chr10	124461987	124484138	617231	LHPP	NA	NA	NA	NA
chr10	124690547	124690666	NMD_in	FAM53B	chr10	124682379	124696157	617289	FAM53B, KIAA0140	NA	NA	NA	NA
chr10	124962287	124962408	NMD_in	ZRANB1	chr10	124943307	124966593	611749	ZRANB1, TRABID	NA	NA	NA	NA
chr10	129841867	129841970	NMD_in	EBF3	chr10	129841032	129842115	607407	EBF3, COE3, HADDS	Hypotonia, ataxia, and delayed development syndrome, 617330 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Functional	1	0
chr10	130159746	130159834	NMD_in	GLRX3	chr10	130145319	130159994	612754	GLRX3, PICOT	NA	NA	NA	NA
chr10	132198667	132198765	NMD_in	DPYSL4	chr10	132198483	132198850	608407	DPYSL4, CRMP3, ULIP4	NA	NA	NA	NA
chr10	132701151	132701236	NMD_in	INPP5A	chr10	132697919	132708312	600106	INPP5A	NA	NA	NA	NA
chr11	1456955	1457049	NMD_in	BRSK2	chr11	1456687	1459191	609236	BRSK2, SAD1, PEN11B	NA	Rare Single Gene Mutation, Syndromic	1	0
chr11	6399914	6399993	NMD_in	APBB1	chr11	6396215	6400988	602709	APBB1, FE65	NA	Rare Single Gene Mutation, Functional	2	0
chr11	6478579	6478652	NMD_in	ARFIP2	chr11	6478198	6478737	601638	ARFIP2, POR1	NA	NA	NA	NA
chr11	8645362	8645491	NMD_in	TRIM66	chr11	8643126	8645740	612000	TRIM66, TIF1D, KIAA0298	NA	NA	NA	NA
chr11	8708560	8708621	NMD_in	DENND2B	chr11	8707854	8710844	140750	ST5, HTS1	NA	NA	NA	NA
chr11	9473777	9473849	NMD_in	ZNF143	chr11	9472769	9473940	603433	ZNF143, SBF	NA	NA	NA	NA
chr11	9828596	9828632	NMD_in	SBF2	chr11	9817024	9829355	607697	SBF2, MTMR13, CMT4B2	Charcot-Marie-Tooth disease, type 4B2, 604563 (3), Autosomal recessive	NA	NA	NA
chr11	13714145	13714238	NMD_in	FAR1	chr11	13713033	13714508	616107	FAR1, MLSTD2, PFCRD, CSPSD	Peroxisomal fatty acyl-CoA reductase 1 disorder, 616154 (3), Autosomal recessive; Cataracts, spastic paraparesis, and speech delay, 619338 (3), Autosomal dominant	NA	NA	NA
chr11	16743197	16743386	NMD_in	C11orf58	chr11	16738841	16744600	619625	C11orf58	NA	NA	NA	NA
chr11	18296342	18296473	NMD_in	HPS5	chr11	18296122	18296797	607521	HPS5, RU2, KIAA1017	Hermansky-Pudlak syndrome 5, 614074 (3), Autosomal recessive	NA	NA	NA
chr11	19146974	19147003	NMD_in	ZDHHC13	chr11	19146303	19147595	612815	ZDHHC13, HIP14L	NA	NA	NA	NA
chr11	22731331	22731396	NMD_in	GAS2	chr11	22726433	22737704	602835	GAS2	NA	Genetic Association	2	0
chr11	22770926	22770982	NMD_in	GAS2	chr11	22755953	22811797	602835	GAS2	NA	Genetic Association	2	0
chr11	28163328	28163478	NMD_in	METTL15	chr11	28113604	28211061	618711	METTL15	NA	NA	NA	NA
chr11	30504737	30504832	NMD_in	MPPED2	chr11	30495521	30535993	600911	MPPED2, C11orf8, D11S302E, 239FB	NA	NA	NA	NA
chr11	31421971	31422131	NMD_in	DNAJC24	chr11	31414949	31426286	611072	DNAJC24, DPH4	NA	NA	NA	NA
chr11	34907926	34908024	NMD_in	APIP	chr11	34895110	34916227	612491	APIP, CGI29, MMRP19	NA	NA	NA	NA
chr11	34945573	34945607	NMD_in	PDHX	chr11	34931484	34947505	608769	PDHX, PDX1, E3BP, PDHXD	Lacticacidemia due to PDX1 deficiency, 245349 (3), Autosomal recessive	NA	NA	NA
chr11	35380380	35380530	NMD_in	SLC1A2	chr11	35317516	35418949	600300	SLC1A2, EAAT2, DEE41	Developmental and epileptic encephalopathy 41, 617105 (3), Autosomal dominant	Rare Single Gene Mutation, Genetic Association, Functional	NA	1
chr11	35486081	35486231	NMD_in	PAMR1	chr11	35474744	35492044	NA	NA	NA	NA	NA	NA
chr11	43360622	43360697	NMD_in	TTC17	chr11	43359113	43379232	619388	TTC17	NA	NA	NA	NA
chr11	45860561	45860671	NMD_in	CRY2	chr11	45858873	45860847	603732	CRY2	NA	NA	NA	NA
chr11	45896728	45896949	NMD_in	MAPK8IP1	chr11	45885921	45898084	604641	MAPK8IP1, IB1	{Diabetes mellitus, noninsulin-dependent}, 125853 (3), Autosomal dominant	Rare Single Gene Mutation	3	0
chr11	46701809	46701901	NMD_in	ZNF408	chr11	46701676	46702703	616454	ZNF408, EVR6, RP72	Retinitis pigmentosa 72, 616469 (3), Autosomal recessive; ?Exudative vitreoretinopathy 6, 616468 (3), Autosomal dominant	NA	NA	NA
chr11	47000108	47000160	NMD_in	CSTPP1	chr11	46987310	47052387	NA	NA	NA	NA	NA	NA
chr11	47106324	47106792	NMD_in	CSTPP1	chr11	47052518	47137644	NA	NA	NA	NA	NA	NA
chr11	47248449	47248510	NMD_in	ACP2	chr11	47248133	47248675	171650	ACP2	?Lysosomal acid phosphatase deficiency, 200950 (1), Autosomal recessive	NA	NA	NA
chr11	47725736	47725835	NMD_in	FNBP4	chr11	47724778	47731373	615265	FNBP4, FBP30, KIAA1014	NA	NA	NA	NA
chr11	47732116	47732218	NMD_in	FNBP4	chr11	47731561	47732536	615265	FNBP4, FBP30, KIAA1014	NA	NA	NA	NA
chr11	59657079	59657152	NMD_in	PATL1	chr11	59656600	59657529	614660	PATL1, PAT1B	NA	NA	NA	NA
chr11	59794586	59794610	NMD_in	STX3	chr11	59793514	59795371	600876	STX3, STX3A, DIAR12, MVID2, RDMVID	Retinal dystrophy and microvillus inclusion disease, 619446 (3), Autosomal recessive; Diarrhea 12, with microvillus atrophy, 619445 (3), Autosomal recessive	NA	NA	NA
chr11	60432033	60432169	NMD_in	MS4A5	chr11	60430924	60432410	606499	MS4A5, TETM4, CD20L2	NA	NA	NA	NA
chr11	60935578	60935699	NMD_in	TMEM132A	chr11	60935443	60935863	617363	TMEM132A, KIAA1583	NA	NA	NA	NA
chr11	61421191	61421256	NMD_in	CPSF7	chr11	61420573	61421389	NA	NA	NA	NA	NA	NA
chr11	61529361	61529450	NMD_in	SYT7	chr11	61528185	61532988	604146	SYT7	NA	NA	NA	NA
chr11	61730398	61730533	NMD_in	DAGLA	chr11	61729008	61731316	614015	DAGLA, KIAA0659	NA	Rare Single Gene Mutation, Functional	2	0
chr11	63766746	63766818	NMD_in	ZFTA	chr11	63766304	63768483	615699	ZFTA, C11orf95	NA	NA	NA	NA
chr11	63840970	63841161	NMD_in	MARK2	chr11	63839560	63895158	600526	MARK2, EMK1	NA	NA	NA	NA
chr11	64740367	64740445	NMD_in	RASGRP2	chr11	64740163	64740947	605577	RASGRP2, CDC25L	?Bleeding disorder, platelet-type, 18, 615888 (3), Autosomal recessive	NA	NA	NA
chr11	64742229	64742376	NMD_in	RASGRP2	chr11	64742112	64742793	605577	RASGRP2, CDC25L	?Bleeding disorder, platelet-type, 18, 615888 (3), Autosomal recessive	NA	NA	NA
chr11	64926050	64926134	NMD_in	PPP2R5B	chr11	64925933	64926711	601644	PPP2R5B	NA	NA	NA	NA
chr11	66718442	66718481	NMD_in	SPTBN2	chr11	66715981	66721083	604985	SPTBN2, SCA5, SCAR14	Spinocerebellar ataxia 5, 600224 (3), Autosomal dominant; Spinocerebellar ataxia, autosomal recessive 14, 615386 (3), Autosomal recessive	NA	NA	NA
chr11	67372205	67372293	NMD_in	CLCF1	chr11	67367626	67373523	607672	CLCF1, BSF3, CLC, CISS2	Cold-induced sweating syndrome 2, 610313 (3), Autosomal recessive	NA	NA	NA
chr11	67432355	67432491	NMD_in	RPS6KB2	chr11	67431515	67432599	608939	RPS6KB2, S6K2	NA	NA	NA	NA
chr11	68089820	68089879	NMD_in	CHKA	chr11	68081457	68097018	118491	CHKA, CHK	NA	NA	NA	NA
chr11	70422508	70422591	NMD_in	CTTN	chr11	70421580	70422939	164765	CTTN, EMS1	NA	NA	NA	NA
chr11	72023944	72024067	NMD_in	NUMA1	chr11	72023147	72024273	164009	NUMA1	Leukemia, acute promyelocytic, somatic, 612376 (3)	NA	NA	NA
chr11	72359137	72359274	NMD_in	CLPB	chr11	72359008	72380280	616254	CLPB, SKD3, MGCA7, MEGCANN, SCN9, MGCA7A	Neutropenia, severe congenital, 9, autosomal dominant, 619813 (3), Autosomal dominant; 3-methylglutaconic aciduria, type VIIB, autosomal recessive, 616271 (3), Autosomal recessive; 3-methylglutaconic aciduria, type VIIA, autosomal dominant, 619835 (3), Autosomal dominant	NA	NA	NA
chr11	72431615	72431652	NMD_in	CLPB	chr11	72430363	72434071	616254	CLPB, SKD3, MGCA7, MEGCANN, SCN9, MGCA7A	Neutropenia, severe congenital, 9, autosomal dominant, 619813 (3), Autosomal dominant; 3-methylglutaconic aciduria, type VIIB, autosomal recessive, 616271 (3), Autosomal recessive; 3-methylglutaconic aciduria, type VIIA, autosomal dominant, 619835 (3), Autosomal dominant	NA	NA	NA
chr11	72591597	72591692	NMD_in	PDE2A	chr11	72591356	72596592	602658	PDE2A, IDDPADS	Intellectual developmental disorder with paroxysmal dyskinesia or seizures, 619150 (3), Autosomal recessive	NA	NA	NA
chr11	72592045	72592141	NMD_in	PDE2A	chr11	72591356	72596592	602658	PDE2A, IDDPADS	Intellectual developmental disorder with paroxysmal dyskinesia or seizures, 619150 (3), Autosomal recessive	NA	NA	NA
chr11	72612318	72612371	NMD_in	PDE2A	chr11	72608751	72642253	602658	PDE2A, IDDPADS	Intellectual developmental disorder with paroxysmal dyskinesia or seizures, 619150 (3), Autosomal recessive	NA	NA	NA
chr11	72631077	72631138	NMD_in	PDE2A	chr11	72608751	72642253	602658	PDE2A, IDDPADS	Intellectual developmental disorder with paroxysmal dyskinesia or seizures, 619150 (3), Autosomal recessive	NA	NA	NA
